cluster_id,cluster_size,term,count_in_cluster,count_in_background,pvalue,pvalue_adjusted,odds_ratio
1,638,GO:GO:0051607||P:defense response to virus,2,2,0.011609721527688441,0.01995420887571451,inf
1,638,KW:Cell membrane,2,2,0.011609721527688441,0.01995420887571451,inf
1,638,GO:GO:0106435||F:carboxylesterase activity,2,2,0.011609721527688441,0.01995420887571451,inf
1,638,GO:GO:0045202||C:synapse,2,2,0.011609721527688441,0.01995420887571451,inf
1,638,NAME:Dermonecrotic toxin SdSicTox-betaIIB1ai,2,2,0.011609721527688441,0.01995420887571451,inf
1,638,NAME:Snake venom metalloproteinase acutolysin-C,2,2,0.011609721527688441,0.01995420887571451,inf
1,638,KW:Complement system impairing toxin,9,37,0.014715923383264062,0.025096923599365068,2.6628477271102
1,638,GO:GO:0016787||F:hydrolase activity,4,10,0.01657215766835495,0.028045189900292988,5.521863619937175
1,638,LINEAGE:Viperidae > Viperinae > Atheris,3,6,0.01945914186458222,0.031947844852299165,8.282354903268846
1,638,GO:GO:0008233||F:peptidase activity,3,6,0.01945914186458222,0.031947844852299165,8.282354903268846
1,638,LINEAGE:Vespidae > Vespinae > Dolichovespula,3,6,0.01945914186458222,0.031947844852299165,8.282354903268846
1,638,KW:Inflammatory response,3,6,0.01945914186458222,0.031947844852299165,8.282354903268846
1,638,LINEAGE:Viperidae > Crotalinae > Lachesis,7,27,0.02141670166748876,0.03490129160627797,2.899295128461795
2,516,KW:Acetylcholine receptor inhibiting toxin,282,509,1.7685955036423892e-199,1.963141009043052e-197,19.60257299674206
2,516,KW:Postsynaptic neurotoxin,309,650,2.9839895668842367e-192,1.6561142096207513e-190,14.34160588953685
2,516,GO:GO:0030550||F:acetylcholine receptor inhibitor activity,282,536,4.165954710341201e-191,1.5414032428262442e-189,17.514295797822363
2,516,LINEAGE:Elapidae > Elapinae > Naja,176,258,8.748719825136366e-148,2.4277697514753416e-146,33.379288284686126
2,516,GO:GO:0099106||F:ion channel regulator activity,279,767,2.1524041318786457e-136,4.778337172770594e-135,8.994724298868315
2,516,KW:Cardiotoxin,96,139,5.549614136918197e-82,1.0266786153298664e-80,34.323855190601776
2,516,LINEAGE:Elapidae > Elapinae > Dendroaspis,50,75,3.4960255481993073e-42,5.54369765500176e-41,30.546811000585137
2,516,LINEAGE:Elapidae > Elapinae > Ophiophagus,44,59,9.168653003917252e-41,1.2721506042935187e-39,44.76698821007503
2,516,NAME:Short neurotoxin 1,32,32,1.973364753978786e-39,2.433816529907169e-38,inf
2,516,LINEAGE:Elapidae > Elapinae > Micrurus,46,82,5.481912637490167e-34,6.0849230276140855e-33,19.50255035737492
2,516,KW:Target cell membrane,91,405,4.576950468693248e-27,4.233679183541254e-26,4.440751208035133
2,516,KW:Target membrane,91,405,4.576950468693248e-27,4.233679183541254e-26,4.440751208035133
2,516,KW:Membrane,91,412,1.7228238672106372e-26,1.4710265327721595e-25,4.343620354897201
2,516,GO:GO:0044218||C:other organism cell membrane,91,429,3.7547756969805045e-25,2.9770007311774004e-24,4.124480670176035
2,516,LINEAGE:Elapidae > Bungarinae > Bungarus,49,137,9.65393053178491e-25,7.143908593520833e-24,8.498135146994295
2,516,KW:G-protein coupled acetylcholine receptor impairing toxin,21,31,9.780486179867662e-19,6.785212287283191e-18,31.94324836125273
2,516,LINEAGE:Elapidae > Laticaudinae > Laticauda,24,42,1.1198769710097209e-18,7.31213786953406e-18,20.28873992033421
2,516,NAME:Long neurotoxin 1,14,14,1.1861113804541615e-17,7.314353512800662e-17,inf
2,516,LINEAGE:Elapidae > Hydrophiinae > Hydrophis,19,27,1.4554008354410895e-17,8.502604880734787e-17,36.1164627930683
2,516,KW:Neurotoxin,324,3276,7.280103273715365e-17,4.0404573169120276e-16,1.6973892552092238
2,516,NAME:Short neurotoxin 2,13,13,1.9208860675490328e-16,9.691743340815574e-16,inf
2,516,NAME:Cytotoxin 1,13,13,1.9208860675490328e-16,9.691743340815574e-16,inf
2,516,KW:Ion channel impairing toxin,289,2896,1.165207938584532e-15,5.6233948340383935e-15,1.711091667418191
2,516,KW:Cytolysis,88,658,1.2155807927097416e-11,5.622061166282555e-11,2.358803156759212
2,516,NAME:Cytotoxin 2,9,9,1.3195122044663947e-11,5.858634187830792e-11,inf
2,516,LINEAGE:Elapidae > Elapinae > Hemachatus,11,16,1.6440116336791233e-10,7.018665051476257e-10,33.41728
2,516,NAME:Cytotoxin 3,8,8,2.135468777318593e-10,8.779149417865326e-10,inf
2,516,KW:Reference proteome,39,204,3.023643700018752e-10,1.1986587525074341e-09,3.599445012414196
2,516,GO:GO:0031640||P:killing of cells of another organism,88,716,9.377250217349838e-10,3.589223359054593e-09,2.1397563539669777
2,516,GO:GO:0044509||P:venom-mediated perturbation of signal transduction,7,8,2.6149356883849303e-08,9.675262047024242e-08,106.26995202791103
2,516,NAME:Cytotoxin 5,6,6,5.590815429184657e-08,2.0018726214177321e-07,inf
2,516,NAME:Long neurotoxin 2,5,5,9.044348488606698e-07,3.1372583819854484e-06,inf
2,516,KW:Direct protein sequencing,328,4136,2.7460912217098285e-06,9.236852291205787e-06,1.3216476892678388
2,516,LINEAGE:Elapidae > Notechinae > Drysdalia,9,22,3.1286071018033077e-06,1.0213982008828446e-05,10.512063623449402
2,516,KW:Disulfide bond,516,6889,3.5364559550059186e-06,1.1215617457304485e-05,1.2464150048243658
2,516,NAME:Short neurotoxin C,4,4,1.4629187683058134e-05,3.8662853162367925e-05,inf
2,516,LINEAGE:Colubridae > Colubrinae > Spilotes,4,4,1.4629187683058134e-05,3.8662853162367925e-05,inf
2,516,NAME:Cytotoxin 4,4,4,1.4629187683058134e-05,3.8662853162367925e-05,inf
2,516,NAME:Cytotoxin 8,4,4,1.4629187683058134e-05,3.8662853162367925e-05,inf
2,516,NAME:Short neurotoxin 3,4,4,1.4629187683058134e-05,3.8662853162367925e-05,inf
2,516,NAME:Cytotoxin 7,4,4,1.4629187683058134e-05,3.8662853162367925e-05,inf
2,516,NAME:Cytotoxin 6,4,4,1.4629187683058134e-05,3.8662853162367925e-05,inf
2,516,GO:GO:0090729||F:toxin activity,516,7076,5.2585520763254926e-05,0.00013574401871444878,1.2085754489413025
2,516,LINEAGE:Elapidae > Hydrophiinae > Aipysurus,4,5,6.952819901986592e-05,0.0001754006838910254,60.69921534437663
2,516,LINEAGE:Elapidae > Hydrophiinae > Pseudonaja,10,38,7.730445982306953e-05,0.00019068433423023818,5.422899526302667
2,516,KW:Toxin,512,7092,0.00014077436040227357,0.00033969465227505144,1.1945672150253261
2,516,NAME:Short neurotoxin B,3,3,0.0002365941138080207,0.0005471238881810479,inf
2,516,NAME:Cytotoxin 10,3,3,0.0002365941138080207,0.0005471238881810479,inf
2,516,LINEAGE:Elapidae > Hydrophiinae > Oxyuranus,13,69,0.0002810376039813636,0.0006366362049373747,3.5254775415185717
2,516,KW:3D-structure,67,708,0.00042129398116876965,0.0009352726381946686,1.5909779022045176
2,516,LINEAGE:Elapidae > Hydrophiinae > Acanthophis,5,13,0.0007642734831192601,0.001663418757377213,9.48499491353001
2,516,LINEAGE:Elapidae > Elapidae incertae sedis > Aspidelaps,3,5,0.0021519299319122135,0.004593542739274148,22.758680807787304
2,516,NAME:Muscarinic toxin 2,2,2,0.003825854671789915,0.006066712408124008,inf
2,516,NAME:Weak neurotoxin 6,2,2,0.003825854671789915,0.006066712408124008,inf
2,516,NAME:Long neurotoxin 3,2,2,0.003825854671789915,0.006066712408124008,inf
2,516,NAME:Long neurotoxin homolog,2,2,0.003825854671789915,0.006066712408124008,inf
2,516,NAME:Short neurotoxin D,2,2,0.003825854671789915,0.006066712408124008,inf
2,516,NAME:Cytotoxin 11,2,2,0.003825854671789915,0.006066712408124008,inf
2,516,NAME:Cobrotoxin-b,2,2,0.003825854671789915,0.006066712408124008,inf
2,516,NAME:Weak neurotoxin 5,2,2,0.003825854671789915,0.006066712408124008,inf
2,516,NAME:Long neurotoxin 4,2,2,0.003825854671789915,0.006066712408124008,inf
2,516,NAME:Short neurotoxin 4,2,2,0.003825854671789915,0.006066712408124008,inf
2,516,NAME:Weak neurotoxin 8,2,2,0.003825854671789915,0.006066712408124008,inf
2,516,NAME:Short neurotoxin A,2,2,0.003825854671789915,0.006066712408124008,inf
2,516,NAME:Cytotoxin 2a,2,2,0.003825854671789915,0.006066712408124008,inf
2,516,NAME:Cytotoxin 9,2,2,0.003825854671789915,0.006066712408124008,inf
2,516,NAME:Cobrotoxin,2,2,0.003825854671789915,0.006066712408124008,inf
2,516,NAME:Cytotoxin homolog,2,2,0.003825854671789915,0.006066712408124008,inf
2,516,KW:G-protein coupled receptor impairing toxin,32,311,0.003537656864216838,0.006066712408124008,1.7429374365281818
2,516,LINEAGE:Elapidae > Elapinae > Walterinnesia,4,11,0.0033929188943978192,0.006066712408124008,8.670818283721509
2,516,LINEAGE:Colubridae > Colubrinae > Boiga,3,6,0.004105569403344395,0.0064185662502989835,15.172308586372221
2,516,LINEAGE:Colubridae > Colubrinae > Trimorphodon,2,4,0.021106262683351102,0.03253882163683295,15.17024985473562
2,516,GO:GO:0005576||C:extracellular region,514,7669,0.028361055205008208,0.043124344215834394,1.0967226462032749
3,456,GO:GO:0019871||F:sodium channel inhibitor activity,437,619,0.0,0.0,43.99513943902144
3,456,GO:GO:0006952||P:defense response,355,500,0.0,0.0,44.24212700051626
3,456,KW:Voltage-gated sodium channel impairing toxin,416,908,2.4378575542827552e-270,4.38814359770896e-269,15.390382467302933
3,456,KW:Ion channel impairing toxin,435,2896,1.4344877076482769e-80,1.936558405325174e-79,3.167291797052338
3,456,LINEAGE:Buthoidea > Buthidae > Centruroides,102,176,3.1266241367535587e-80,3.3767540676938434e-79,23.885224274406333
3,456,KW:Neurotoxin,446,3276,2.685970256277004e-69,2.4173732306493036e-68,2.819226074279078
3,456,LINEAGE:Buthoidea > Buthidae > Tityus,96,260,1.5091327288528185e-52,1.1641881051150315e-51,10.124804114597984
3,456,LINEAGE:Buthoidea > Buthidae > Androctonus,49,73,7.014607778623637e-44,4.734860250570956e-43,35.08916407825187
3,456,LINEAGE:Buthoidea > Buthidae > Olivierus,50,116,6.522315179908422e-32,3.9133891079450533e-31,13.017024397011317
3,456,LINEAGE:Buthoidea > Buthidae > Leiurus,28,44,1.0730879476242349e-24,5.794674917170869e-24,29.975806451612904
3,456,LINEAGE:Buthoidea > Buthidae > Rhopalurus,21,25,4.0373934910123537e-23,1.9819931683151556e-22,89.83523189585028
3,456,KW:Amidation,161,1339,4.6850794311002964e-20,2.1082857439951335e-19,2.366468237419581
3,456,LINEAGE:Buthoidea > Buthidae > Buthus,24,49,1.0821771572641071e-17,4.4951974224816763e-17,16.431755128622598
3,456,LINEAGE:Buthoidea > Buthidae > Lychas,30,89,3.335701786794027e-16,1.2866278320491247e-15,8.70895299759132
3,456,LINEAGE:Buthoidea > Buthidae > Mesobuthus,27,83,2.6899549922520874e-14,9.683837972107514e-14,8.25415377097247
3,456,KW:RNA editing,11,13,1.0495246664215086e-12,3.5421457491725918e-12,93.96198212835094
3,456,GO:GO:0044493||P:venom-mediated inhibition of voltage-gated sodium channel activity,15,28,2.6173468665820492e-12,8.313925340907685e-12,19.723059414979428
3,456,LINEAGE:Buthoidea > Buthidae > Parabuthus,9,19,2.709080164312264e-07,8.127240492936793e-07,15.369433165502679
3,456,KW:Disulfide bond,456,6889,4.406534764327155e-05,0.0001252383564598244,1.2255322068265018
3,456,LINEAGE:Buthoidea > Buthidae > Hottentotta,5,13,0.00046007387635577893,0.0012421994661606032,10.66649082941081
3,456,GO:GO:0090729||F:toxin activity,453,7076,0.0007106779499223578,0.0018274575855146344,1.1796471245136302
3,456,LINEAGE:Chactidae > Uroctoninae > Anuroctonus,3,5,0.0015606612892123625,0.0038307140735212536,25.59273081291579
3,456,KW:Toxin,449,7092,0.0016660621357106674,0.003911624144712002,1.1646585627359143
3,456,GO:GO:0050996||P:positive regulation of lipid catabolic process,2,2,0.003067567354768791,0.006371101429135182,inf
3,456,LINEAGE:Buthoidea > Buthidae > Orthochirus,3,6,0.002992465280547531,0.006371101429135182,17.061658283303586
3,456,LINEAGE:Buthoidea > Buthidae > Buthacus,3,6,0.002992465280547531,0.006371101429135182,17.061658283303586
3,456,LINEAGE:Buthoidea > Buthidae > Isometrus,4,12,0.003248331090135542,0.006496662180271084,8.531807854592664
3,456,LINEAGE:Buthoidea > Buthidae > Odontobuthus,2,4,0.017074736042158475,0.030734524875885252,17.059052563270605
3,456,NAME:Putative beta-neurotoxin,2,4,0.017074736042158475,0.030734524875885252,17.059052563270605
3,456,GO:GO:0002213||P:defense response to insect,2,4,0.017074736042158475,0.030734524875885252,17.059052563270605
4,450,GO:GO:0005543||F:phospholipid binding,425,425,0.0,0.0,inf
4,450,GO:GO:0005509||F:calcium ion binding,443,497,0.0,0.0,94.95742821000962
4,450,GO:GO:0047498||F:calcium-dependent phospholipase A2 activity,423,424,0.0,0.0,4887.654137891996
4,450,GO:GO:0006644||P:phospholipid metabolic process,444,490,0.0,0.0,111.74483411948134
4,450,GO:GO:0050482||P:arachidonate secretion,448,492,0.0,0.0,117.93245809594583
4,450,GO:GO:0016042||P:lipid catabolic process,444,774,1.1213738499906548e-268,2.6726076758110604e-267,15.533190277720465
4,450,GO:GO:0042130||P:negative regulation of T cell proliferation,217,217,3.896484365657394e-236,7.95996091841439e-235,inf
4,450,KW:Lipid degradation,351,680,1.9320078374453014e-191,3.4534640094334763e-190,12.18842766179309
4,450,KW:Lipid metabolism,351,681,3.667061446865405e-191,5.826553187797254e-190,12.151373589913735
4,450,KW:Calcium,342,710,4.839906195546844e-174,6.921065859631985e-173,10.60253046014574
4,450,KW:Hydrolase,366,1013,3.118099586687074e-136,4.053529462693196e-135,6.4533586701971375
4,450,KW:Metal-binding,363,1030,3.448492200674814e-131,4.109453205804153e-130,6.205226016250842
4,450,KW:Myotoxin,116,163,1.0913738727758863e-86,1.200511260053475e-85,27.54777224265562
4,450,GO:GO:0048146||P:positive regulation of fibroblast proliferation,40,40,5.759692478767991e-44,5.490906829758818e-43,inf
4,450,GO:GO:0006633||P:fatty acid biosynthetic process,40,40,5.759692478767991e-44,5.490906829758818e-43,inf
4,450,GO:GO:0005102||F:signaling receptor binding,41,51,2.6240309477270874e-35,2.3452276595310844e-34,45.406554530656535
4,450,KW:Blood coagulation cascade inhibiting toxin,68,173,5.267930042479245e-29,4.431258800438424e-28,7.186611936894915
4,450,KW:Presynaptic neurotoxin,93,318,1.6202880224011448e-27,1.2872288177964649e-26,4.593850631161556
4,450,NAME:Acidic phospholipase A2,18,18,3.5539905132736086e-20,2.6748454915690847e-19,inf
4,450,NAME:Acidic phospholipase A2 2,13,13,9.009377988706834e-15,6.134957392309892e-14,inf
4,450,NAME:Acidic phospholipase A2 1,13,13,9.009377988706834e-15,6.134957392309892e-14,inf
4,450,KW:Platelet aggregation inhibiting toxin,79,395,2.7120876084608963e-13,1.7628569454995826e-12,2.7718208564890485
4,450,LINEAGE:Viperidae > Crotalinae > Bothrops,57,242,5.265949890614704e-13,3.274047105903925e-12,3.4122998093212247
4,450,LINEAGE:Elapidae > Hydrophiinae > Austrelaps,21,43,3.491312074016119e-12,2.0802401107679375e-11,10.547236304572525
4,450,LINEAGE:Elapidae > Bungarinae > Bungarus,39,137,4.836104777592505e-12,2.766251932782913e-11,4.402550300797329
4,450,LINEAGE:Viperidae > Crotalinae > Craspedocephalus,16,26,1.2157449407669077e-11,6.686597174217993e-11,17.67168831168831
4,450,GO:GO:0004623||F:phospholipase A2 activity,36,123,1.29168040390217e-11,6.841122139185567e-11,4.576722267933278
4,450,LINEAGE:Viperidae > Viperinae > Vipera,21,53,4.6435061834558095e-10,2.3715049436935025e-09,7.250514347590688
4,450,NAME:Basic phospholipase A2,9,11,8.912430789259853e-09,4.3947503547039965e-08,49.667892289391155
4,450,LINEAGE:Elapidae > Laticaudinae > Laticauda,17,42,1.4262124536631087e-08,6.798279362460818e-08,7.5101764260201325
4,450,KW:Hemostasis impairing toxin,140,1060,4.428982557880513e-08,2.0430467928287528e-07,1.688402617471431
4,450,KW:Phospholipase A2 inhibitor,5,5,3.970273964692632e-06,1.6221405055744184e-05,inf
4,450,NAME:Acidic phospholipase A2 5,5,5,3.970273964692632e-06,1.6221405055744184e-05,inf
4,450,NAME:Basic phospholipase A2 2,5,5,3.970273964692632e-06,1.6221405055744184e-05,inf
4,450,GO:GO:0019834||F:phospholipase A2 inhibitor activity,5,5,3.970273964692632e-06,1.6221405055744184e-05,inf
4,450,LINEAGE:Viperidae > Crotalinae > Protobothrops,22,92,4.95721422433927e-06,1.9691156502236543e-05,3.471437853893994
4,450,LINEAGE:Viperidae > Viperinae > Daboia,19,83,4.102862363089518e-05,0.0001585700859248111,3.278255927249107
4,450,NAME:Basic phospholipase A2 beta-bungarotoxin A2 chain,4,4,4.77685923744468e-05,0.0001751515053729716,inf
4,450,NAME:Basic phospholipase A2 beta-bungarotoxin A1 chain,4,4,4.77685923744468e-05,0.0001751515053729716,inf
4,450,LINEAGE:Viperidae > Crotalinae > Crotalus,34,204,7.839697947528214e-05,0.00028026920162413366,2.209802645846888
4,450,GO:GO:0044522||P:venom-mediated myocyte killing in another organism,5,8,0.0001793520723534183,0.0006255450328424101,18.38738154433755
4,450,GO:GO:0044398||P:venom-mediated edema,6,12,0.00019606219865202473,0.0006675451049342747,11.033297297297297
4,450,LINEAGE:Viperidae > Crotalinae > Cerrophidion,4,5,0.000222961866015806,0.0007246260645513695,44.125810635538265
4,450,NAME:Acidic phospholipase A2 4,4,5,0.000222961866015806,0.0007246260645513695,44.125810635538265
4,450,NAME:Acidic phospholipase A2 CM-II,3,3,0.0005746737703763287,0.0016435669832763004,inf
4,450,NAME:Acidic phospholipase A2 3,3,3,0.0005746737703763287,0.0016435669832763004,inf
4,450,NAME:Basic phospholipase A2 homolog 2,3,3,0.0005746737703763287,0.0016435669832763004,inf
4,450,NAME:Basic phospholipase A2 3,3,3,0.0005746737703763287,0.0016435669832763004,inf
4,450,NAME:Acidic phospholipase A2 6,3,3,0.0005746737703763287,0.0016435669832763004,inf
4,450,NAME:Basic phospholipase A2 1,3,3,0.0005746737703763287,0.0016435669832763004,inf
4,450,GO:GO:0044521||P:venom-mediated muscle damage in another organism,4,6,0.0006245418661889496,0.001751166409118035,22.06268914829226
4,450,LINEAGE:Elapidae > Hydrophiinae > Pseudechis,13,57,0.0006711791298877134,0.0018457426071912116,3.261091931978008
4,450,LINEAGE:Viperidae > Crotalinae > Trimeresurus,17,89,0.0009730032313885077,0.0026252728695954075,2.606499019855444
4,450,LINEAGE:Viperidae > Crotalinae > Lachesis,8,27,0.0011945409691094407,0.0031633214552342598,4.646011655436168
4,450,KW:Palmitate,4,7,0.0013609462354019278,0.003538460212045012,14.70831531921026
4,450,LINEAGE:Viperidae > Crotalinae > Calloselasma,6,17,0.001824223287317861,0.004658284465829538,6.017867321867322
4,450,NAME:Basic phospholipase A2 homolog,3,4,0.0021553893044178704,0.005224079161555178,33.09078136820491
4,450,LINEAGE:Viperidae > Crotalinae > Bothrocophias,3,4,0.0021553893044178704,0.005224079161555178,33.09078136820491
4,450,KW:Host cytoplasm,3,4,0.0021553893044178704,0.005224079161555178,33.09078136820491
4,450,LINEAGE:Viperidae > Crotalinae > Bothriechis,4,8,0.0025425403984322458,0.006059721282930186,11.03112840466926
4,450,LINEAGE:Viperidae > Crotalinae > Agkistrodon,10,45,0.003334707487680522,0.00781742902849696,3.1528382930070147
4,450,GO:GO:0009395||P:phospholipid catabolic process,3,5,0.005054030462061962,0.011656876710884848,16.545228574516372
4,450,NAME:Acidic phospholipase A2 inhibitor vaspin A chain,2,2,0.006912852255436454,0.014754296604886759,inf
4,450,NAME:Basic phospholipase A2 10,2,2,0.006912852255436454,0.014754296604886759,inf
4,450,NAME:Phospholipase A2 crotoxin basic subunit CBc,2,2,0.006912852255436454,0.014754296604886759,inf
4,450,NAME:Basic phospholipase A2 homolog 1,2,2,0.006912852255436454,0.014754296604886759,inf
4,450,NAME:Acidic phospholipase A2 beta-bungarotoxin A3 chain,2,2,0.006912852255436454,0.014754296604886759,inf
4,450,NAME:Phospholipase A2,6,22,0.007666682329655586,0.016122581957952187,4.137081081081081
4,450,KW:Heparin-binding,4,11,0.009782588421687754,0.019984430632876412,6.30331665740226
